record_num,year,date,month,day,month_name,latitude,flood_depth_cm,flood_severity,flood_depth_text,location,barangay,weather_disturbance,flood,is_typhoon,is_itcz,is_sw_monsoon,is_ne_monsoon,is_easterlies,is_thunderstorm,is_lpa,precipitation,temperature,humidity,wind_speed,wind_direction,temp_max,temp_min,nearest_station,distance_to_nearest_km,longitude,temp_range,station_key,station_lat,station_lon,elevation,is_monsoon_season,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,heat_index,barangay_clean,barangay_encoded
56.0,2024,2024-07-01,7.0,1.0,July,14.476343858877067,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
57.0,2024,2024-07-01,7.0,1.0,July,14.470850168446994,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
58.0,2024,2024-07-01,7.0,1.0,July,14.471420424097193,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
59.0,2024,2024-07-01,7.0,1.0,July,14.471420424097193,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
60.0,2024,2024-07-01,7.0,1.0,July,14.471433766085376,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
61.0,2024,2024-07-01,7.0,1.0,July,14.469776644805169,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
62.0,2024,2024-07-01,7.0,1.0,July,14.47023198538167,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
63.0,2024,2024-07-01,7.0,1.0,July,14.460244455136388,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
64.0,2024,2024-07-01,7.0,1.0,July,14.473521620946384,94,3,Waist Level,,San Isidro,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,san isidro,12
65.0,2024,2024-07-01,7.0,1.0,July,14.509965645772855,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
66.0,2024,2024-07-01,7.0,1.0,July,14.4975165646766,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
67.0,2024,2024-07-01,7.0,1.0,July,14.508453859568545,48,2,Knee Level,Pascor Drive,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
68.0,2024,2024-07-01,7.0,1.0,July,14.499979544031826,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
69.0,2024,2024-07-01,7.0,1.0,July,14.497002182279832,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
70.0,2024,2024-07-01,7.0,1.0,July,14.49747850445389,114,3,Chest Level,,Sto. Niño,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,sto. niño,14
71.0,2024,2024-07-01,7.0,1.0,July,14.516521188074677,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
72.0,2024,2024-07-01,7.0,1.0,July,14.517624369782762,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
73.0,2024,2024-07-01,7.0,1.0,July,14.514002315642081,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
74.0,2024,2024-07-01,7.0,1.0,July,14.516985855513736,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
75.0,2024,2024-07-01,7.0,1.0,July,14.512166159832399,48,2,Knee Level,,Tambo,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,tambo,17
76.0,2024,2024-07-01,7.0,1.0,July,14.509532956419363,94,3,Waist Level,Vitalez      Bridge,Vitalez,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,vitalez,19
77.0,2024,2024-07-01,7.0,1.0,July,14.509965645772855,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
78.0,2024,2024-07-01,7.0,1.0,July,14.509528560953378,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
79.0,2024,2024-07-01,7.0,1.0,July,14.510066071288668,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
80.0,2024,2024-07-01,7.0,1.0,July,14.509423580668077,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
81.0,2024,2024-07-01,7.0,1.0,July,14.510684985069586,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
82.0,2024,2024-07-01,7.0,1.0,July,14.455763973789402,94,3,Waist Level,,BF Homes,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,bf homes,1
83.0,2024,2024-07-01,7.0,1.0,July,14.492530653622772,94,3,Waist Level,Don Bosco       Compound,Don Bosco,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,don bosco,3
84.0,2024,2024-07-01,7.0,1.0,July,14.470010963324352,48,2,Knee Level,Napa Street,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
85.0,2024,2024-07-01,7.0,1.0,July,14.461764071079767,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
86.0,2024,2024-07-01,7.0,1.0,July,14.470732558279389,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
87.0,2024,2024-07-01,7.0,1.0,July,14.470015759547934,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
88.0,2024,2024-07-01,7.0,1.0,July,14.477914113594169,48,2,Knee Level,Marcelo Green    Compound,Marcelo Green,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,marcelo green,6
89.0,2024,2024-07-01,7.0,1.0,July,14.504688371016087,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
90.0,2024,2024-07-01,7.0,1.0,July,14.506139206118469,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
91.0,2024,2024-07-01,7.0,1.0,July,14.497003869375725,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
92.0,2024,2024-07-01,7.0,1.0,July,14.498245549411694,48,2,Knee Level,Merville   Subdivision,Merville,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,merville,7
93.0,2024,2024-07-01,7.0,1.0,July,14.491383959985088,48,2,Knee Level,Carpenter St.,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
94.0,2024,2024-07-01,7.0,1.0,July,14.492342486705894,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
95.0,2024,2024-07-01,7.0,1.0,July,14.492454416576637,48,2,Knee Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
96.0,2024,2024-07-01,7.0,1.0,July,14.48093840292284,94,3,Waist Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
97.0,2024,2024-07-01,7.0,1.0,July,14.48989659417174,48,2,Knee Level,Airport Village,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
98.0,2024,2024-07-01,7.0,1.0,July,14.49589281318393,114,3,Chest Level,Scarlet Street,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
99.0,2024,2024-07-01,7.0,1.0,July,14.480975393724197,114,3,Chest Level,Airport Village,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
100.0,2024,2024-07-01,7.0,1.0,July,14.527457201452243,114,3,Chest Level,,Moonwalk,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,moonwalk,8
101.0,2024,2024-07-01,7.0,1.0,July,14.501454920542587,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
102.0,2024,2024-07-01,7.0,1.0,July,14.499847584551807,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
103.0,2024,2024-07-01,7.0,1.0,July,14.499470408804095,114,3,Chest Level,,Moonwalk,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,moonwalk,8
104.0,2024,2024-07-01,7.0,1.0,July,14.486087741154257,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
105.0,2024,2024-07-01,7.0,1.0,July,14.493772797456339,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
106.0,2024,2024-07-01,7.0,1.0,July,14.461097514112586,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
107.0,2024,2024-07-01,7.0,1.0,July,14.469478439005677,114,3,Chest Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
108.0,2024,2024-07-01,7.0,1.0,July,14.4610474834533,20,1,Gutter Level,,San Antonio,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,san antonio,10
109.0,2024,2024-07-01,7.0,1.0,July,14.4610474834533,20,1,Gutter Level,,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
110.0,2024,2024-07-01,7.0,1.0,July,14.46869770438664,94,3,Waist Level,Banner Ave,,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,unknown,18
111.0,2024,2024-07-01,7.0,1.0,July,14.46258243785841,48,2,Knee Level,,San Antonio,,1,0,0,0,0,0,0,0,0.03470836561264594,31.000829815382083,75.20246546607376,1.9710763619894618,117.23090950263457,33.77686108959156,28.2247985411726,naia,3.19974792175677,121.02,,,,,,,12.5,19.050000000000015,4.166666666666667,2.7214285714285738,12.5,12.5,12.5,0.0,0,76.0,81.0,23.31338833610901,2.5658791429672236,1.0577363673515512,,0,32.120088284089995,san antonio,10
